Anon Period;TGL Biz Desc;TGL Business Unit;TGL Business Segment;TGL Business Subsegment;Orders cons. (anon);Revenue cons. (anon)
26;SSI;SSI027;SSI02784;SSI0278462;14041603;5581211
27;SSI;SSI027;SSI02784;SSI0278462;6967637;5483244
28;SSI;SSI027;SSI02784;SSI0278462;13955538;5952009
29;SSI;SSI027;SSI02784;SSI0278462;23869479;6936353
30;SSI;SSI027;SSI02784;SSI0278462;37839091;7614756
31;SSI;SSI027;SSI02784;SSI0278462;19050619;8197193
32;SSI;SSI027;SSI02784;SSI0278462;11952233;8402242
33;SSI;SSI027;SSI02784;SSI0278462;16858631;9069267
34;SSI;SSI027;SSI02784;SSI0278462;12623212;8455862
35;SSI;SSI027;SSI02784;SSI0278462;11924124;9421347
36;SSI;SSI027;SSI02784;SSI0278462;23062150;13039464
37;SSI;SSI027;SSI02784;SSI0278462;6246349;4778402
38;SSI;SSI027;SSI02784;SSI0278462;5885652;6429627
39;SSI;SSI027;SSI02784;SSI0278462;8467983;8049490
40;SSI;SSI027;SSI02784;SSI0278462;8646977;8374575
41;SSI;SSI027;SSI02784;SSI0278462;7676669;8481438
42;SSI;SSI027;SSI02784;SSI0278462;7718090;9134138
1;SSI;SSI027;SSI02784;SSI0278464;215146;198223
2;SSI;SSI027;SSI02784;SSI0278464;253654;254154
3;SSI;SSI027;SSI02784;SSI0278464;465045;407661
4;SSI;SSI027;SSI02784;SSI0278464;97082;111936
5;SSI;SSI027;SSI02784;SSI0278464;229547;222879
6;SSI;SSI027;SSI02784;SSI0278464;255722;200345
7;SSI;SSI027;SSI02784;SSI0278464;207901;133995
8;SSI;SSI027;SSI02784;SSI0278464;197212;89415
9;SSI;SSI027;SSI02784;SSI0278464;318550;267389
10;SSI;SSI027;SSI02784;SSI0278464;215859;210883
11;SSI;SSI027;SSI02784;SSI0278464;223183;159469
12;SSI;SSI027;SSI02784;SSI0278464;639415;843180
13;SSI;SSI027;SSI02784;SSI0278464;149731;53604
14;SSI;SSI027;SSI02784;SSI0278464;236202;167164
15;SSI;SSI027;SSI02784;SSI0278464;292751;197616
16;SSI;SSI027;SSI02784;SSI0278464;331962;349864
17;SSI;SSI027;SSI02784;SSI0278464;176045;116115
18;SSI;SSI027;SSI02784;SSI0278464;234230;190285
19;SSI;SSI027;SSI02784;SSI0278464;163430;175977
20;SSI;SSI027;SSI02784;SSI0278464;258765;244038
21;SSI;SSI027;SSI02784;SSI0278464;291491;197705
22;SSI;SSI027;SSI02784;SSI0278464;401468;401714
23;SSI;SSI027;SSI02784;SSI0278464;337197;352487
24;SSI;SSI027;SSI02784;SSI0278464;457276;452751
25;SSI;SSI027;SSI02784;SSI0278464;272683;331929
26;SSI;SSI027;SSI02784;SSI0278464;232760;141476
27;SSI;SSI027;SSI02784;SSI0278464;296930;247515
28;SSI;SSI027;SSI02784;SSI0278464;319876;288070
29;SSI;SSI027;SSI02784;SSI0278464;361997;261899
30;SSI;SSI027;SSI02784;SSI0278464;159341;202825
31;SSI;SSI027;SSI02784;SSI0278464;249598;209703
32;SSI;SSI027;SSI02784;SSI0278464;213874;210258
33;SSI;SSI027;SSI02784;SSI0278464;327577;331840
34;SSI;SSI027;SSI02784;SSI0278464;287962;249653
35;SSI;SSI027;SSI02784;SSI0278464;489678;549964
36;SSI;SSI027;SSI02784;SSI0278464;490572;509650
37;SSI;SSI027;SSI02784;SSI0278464;1191447;669713
38;SSI;SSI027;SSI02784;SSI0278464;548434;226619
39;SSI;SSI027;SSI02784;SSI0278464;403058;942968
40;SSI;SSI027;SSI02784;SSI0278464;611221;130324
41;SSI;SSI027;SSI02784;SSI0278464;788822;772862
42;SSI;SSI027;SSI02784;SSI0278464;743494;614059
1;SSI;SSI027;SSI02784;SSI0278466;8144;8144
2;SSI;SSI027;SSI02784;SSI0278466;150910;150910
3;SSI;SSI027;SSI02784;SSI0278466;71394;71394
4;SSI;SSI027;SSI02784;SSI0278466;1680;1680
6;SSI;SSI027;SSI02784;SSI0278466;505;505
7;SSI;SSI027;SSI02784;SSI0278466;9082;9082
8;SSI;SSI027;SSI02784;SSI0278466;28472;28472
9;SSI;SSI027;SSI02784;SSI0278466;4114;4114
10;SSI;SSI027;SSI02784;SSI0278466;17312;17312
11;SSI;SSI027;SSI02784;SSI0278466;17549;17549
12;SSI;SSI027;SSI02784;SSI0278466;105993;105993
13;SSI;SSI027;SSI02784;SSI0278466;17712;17712
14;SSI;SSI027;SSI02784;SSI0278466;424;424
15;SSI;SSI027;SSI02784;SSI0278466;96825;96825
16;SSI;SSI027;SSI02784;SSI0278466;11131;11131
17;SSI;SSI027;SSI02784;SSI0278466;7601;7601
18;SSI;SSI027;SSI02784;SSI0278466;2239;2239
19;SSI;SSI027;SSI02784;SSI0278466;1052;1052
20;SSI;SSI027;SSI02784;SSI0278466;4666;4666
21;SSI;SSI027;SSI02784;SSI0278466;254523;254523
22;SSI;SSI027;SSI02784;SSI0278466;76691;76691
23;SSI;SSI027;SSI02784;SSI0278466;13277;13277
24;SSI;SSI027;SSI02784;SSI0278466;53803;53803
25;SSI;SSI027;SSI02784;SSI0278466;25293;25293
26;SSI;SSI027;SSI02784;SSI0278466;27160;27160
27;SSI;SSI027;SSI02784;SSI0278466;38184;38184
28;SSI;SSI027;SSI02784;SSI0278466;8705;8705
29;SSI;SSI027;SSI02784;SSI0278466;15641;15641
30;SSI;SSI027;SSI02784;SSI0278466;7434;7434
31;SSI;SSI027;SSI02784;SSI0278466;20631;20631
32;SSI;SSI027;SSI02784;SSI0278466;150876;150876
33;SSI;SSI027;SSI02784;SSI0278466;57123;57123
34;SSI;SSI027;SSI02784;SSI0278466;8721;8721
35;SSI;SSI027;SSI02784;SSI0278466;102606;102606
36;SSI;SSI027;SSI02784;SSI0278466;96361;96361
37;SSI;SSI027;SSI02784;SSI0278466;177706;1429098
38;SSI;SSI027;SSI02784;SSI0278466;629599;998161
39;SSI;SSI027;SSI02784;SSI0278466;2517012;1363216
40;SSI;SSI027;SSI02784;SSI0278466;621283;1178629
41;SSI;SSI027;SSI02784;SSI0278466;1638891;681614
42;SSI;SSI027;SSI02784;SSI0278466;4080728;1378483
42;SSI;SSI027;SSI02784;SSI0278468;25238;0
37;SSI;SSI027;SSI02784;SSI0278491;-5221;16616
38;SSI;SSI027;SSI02784;SSI0278491;29516;29515
39;SSI;SSI027;SSI02784;SSI0278491;21892;21921
40;SSI;SSI027;SSI02784;SSI0278491;47977;47977
41;SSI;SSI027;SSI02784;SSI0278491;49635;42047
42;SSI;SSI027;SSI02784;SSI0278491;175750;169473
2;SSI;SSI027;SSI02786;SSI02786;0;0
4;SSI;SSI027;SSI02786;SSI02786;0;6975324
5;SSI;SSI027;SSI02786;SSI02786;29250;-515351
6;SSI;SSI027;SSI02786;SSI02786;0;1057955
7;SSI;SSI027;SSI02786;SSI02786;0;1795600
8;SSI;SSI027;SSI02786;SSI02786;0;1824397
9;SSI;SSI027;SSI02786;SSI02786;-30990;4814806
10;SSI;SSI027;SSI02786;SSI02786;0;4232008
11;SSI;SSI027;SSI02786;SSI02786;0;3540746
12;SSI;SSI027;SSI02786;SSI02786;0;2834174
13;SSI;SSI027;SSI02786;SSI02786;9408;9408
18;SSI;SSI027;SSI02786;SSI02786;0;0
19;SSI;SSI027;SSI02786;SSI02786;13554;13554
21;SSI;SSI027;SSI02786;SSI02786;215017;215017
24;SSI;SSI027;SSI02786;SSI02786;519;0
26;SSI;SSI027;SSI02786;SSI02786;-4398;-4398
28;SSI;SSI027;SSI02786;SSI02786;-170;0
31;SSI;SSI027;SSI02786;SSI02786;0;0
32;SSI;SSI027;SSI02786;SSI02786;-516;0
33;SSI;SSI027;SSI02786;SSI02786;2066;2066
36;SSI;SSI027;SSI02786;SSI02786;6023;6023
39;SSI;SSI027;SSI02786;SSI02786;0;0
1;SSI;SSI027;SSI02786;SSI0278602;36286100;19708858
2;SSI;SSI027;SSI02786;SSI0278602;31935689;24546935
3;SSI;SSI027;SSI02786;SSI0278602;23737318;31391924
4;SSI;SSI027;SSI02786;SSI0278602;14214842;17615952
5;SSI;SSI027;SSI02786;SSI0278602;22055853;23045298
6;SSI;SSI027;SSI02786;SSI0278602;82002792;33854506
7;SSI;SSI027;SSI02786;SSI0278602;24331797;24180179
8;SSI;SSI027;SSI02786;SSI0278602;44749612;29938948
9;SSI;SSI027;SSI02786;SSI0278602;69877155;43426509
10;SSI;SSI027;SSI02786;SSI0278602;51738551;26629103
11;SSI;SSI027;SSI02786;SSI0278602;55756050;39872528
12;SSI;SSI027;SSI02786;SSI0278602;131873507;69763744
13;SSI;SSI027;SSI02786;SSI0278602;23647361;24906685
14;SSI;SSI027;SSI02786;SSI0278602;20785587;34817261
15;SSI;SSI027;SSI02786;SSI0278602;47325815;51562389
16;SSI;SSI027;SSI02786;SSI0278602;6880055;30639835
17;SSI;SSI027;SSI02786;SSI0278602;39802249;37599020
18;SSI;SSI027;SSI02786;SSI0278602;57926503;51077317
19;SSI;SSI027;SSI02786;SSI0278602;24343701;37154413
20;SSI;SSI027;SSI02786;SSI0278602;19065957;44434996
21;SSI;SSI027;SSI02786;SSI0278602;50815203;58471309
22;SSI;SSI027;SSI02786;SSI0278602;13138469;38413392
23;SSI;SSI027;SSI02786;SSI0278602;42268106;46506425
24;SSI;SSI027;SSI02786;SSI0278602;71315756;76638335
25;SSI;SSI027;SSI02786;SSI0278602;17135683;23022634
26;SSI;SSI027;SSI02786;SSI0278602;29599562;30276938
27;SSI;SSI027;SSI02786;SSI0278602;62972958;39172186
28;SSI;SSI027;SSI02786;SSI0278602;63668174;25020310
29;SSI;SSI027;SSI02786;SSI0278602;8421340;32839790
30;SSI;SSI027;SSI02786;SSI0278602;24358678;42946176
31;SSI;SSI027;SSI02786;SSI0278602;38730323;27998734
32;SSI;SSI027;SSI02786;SSI0278602;34289800;36677531
33;SSI;SSI027;SSI02786;SSI0278602;56851997;54595797
34;SSI;SSI027;SSI02786;SSI0278602;86858428;35207455
35;SSI;SSI027;SSI02786;SSI0278602;36255081;43479391
36;SSI;SSI027;SSI02786;SSI0278602;58742342;75866244
37;SSI;SSI027;SSI02786;SSI0278602;17018069;18866896
38;SSI;SSI027;SSI02786;SSI0278602;12952975;29921201
39;SSI;SSI027;SSI02786;SSI0278602;41610261;39773599
40;SSI;SSI027;SSI02786;SSI0278602;42959260;28483653
41;SSI;SSI027;SSI02786;SSI0278602;5177265;36281316
42;SSI;SSI027;SSI02786;SSI0278602;53392745;50759726
25;SSI;SSI027;SSI02786;SSI0278604;11307;190069
26;SSI;SSI027;SSI02786;SSI0278604;434862;1059184
27;SSI;SSI027;SSI02786;SSI0278604;-3393;888343
28;SSI;SSI027;SSI02786;SSI0278604;-11811;537309
1;SSI;SSI027;SSI02786;SSI0278606;12765650;11468790
2;SSI;SSI027;SSI02786;SSI0278606;41991902;15511468
3;SSI;SSI027;SSI02786;SSI0278606;13511085;16783677
4;SSI;SSI027;SSI02786;SSI0278606;13751741;13261010
5;SSI;SSI027;SSI02786;SSI0278606;12751546;13450127
6;SSI;SSI027;SSI02786;SSI0278606;24243813;19592340
7;SSI;SSI027;SSI02786;SSI0278606;20016342;14402982
8;SSI;SSI027;SSI02786;SSI0278606;17660530;16702893
9;SSI;SSI027;SSI02786;SSI0278606;25909820;18771693
10;SSI;SSI027;SSI02786;SSI0278606;12198085;15590535
11;SSI;SSI027;SSI02786;SSI0278606;19526874;18997332
12;SSI;SSI027;SSI02786;SSI0278606;40397302;19157101
13;SSI;SSI027;SSI02786;SSI0278606;307186;962469
14;SSI;SSI027;SSI02786;SSI0278606;92248;302639
15;SSI;SSI027;SSI02786;SSI0278606;211286;1528727
16;SSI;SSI027;SSI02786;SSI0278606;157218;280205
17;SSI;SSI027;SSI02786;SSI0278606;106045;273585
18;SSI;SSI027;SSI02786;SSI0278606;843945;407437
19;SSI;SSI027;SSI02786;SSI0278606;96863;278204
20;SSI;SSI027;SSI02786;SSI0278606;2091954;455997
21;SSI;SSI027;SSI02786;SSI0278606;282516;657641
22;SSI;SSI027;SSI02786;SSI0278606;122239;773780
23;SSI;SSI027;SSI02786;SSI0278606;81933;110052
24;SSI;SSI027;SSI02786;SSI0278606;161403;1261590
25;SSI;SSI027;SSI02786;SSI0278606;123229;1138619
26;SSI;SSI027;SSI02786;SSI0278606;413719;-56226
27;SSI;SSI027;SSI02786;SSI0278606;30018;781163
28;SSI;SSI027;SSI02786;SSI0278606;285972;1045691
29;SSI;SSI027;SSI02786;SSI0278606;179539;317640
30;SSI;SSI027;SSI02786;SSI0278606;235604;340958
31;SSI;SSI027;SSI02786;SSI0278606;3050;143594
32;SSI;SSI027;SSI02786;SSI0278606;90148;464299
33;SSI;SSI027;SSI02786;SSI0278606;387255;463453
34;SSI;SSI027;SSI02786;SSI0278606;99357;177164
35;SSI;SSI027;SSI02786;SSI0278606;5888265;270196
36;SSI;SSI027;SSI02786;SSI0278606;3005332;2605424
37;SSI;SSI027;SSI02786;SSI0278606;2733622;437661
38;SSI;SSI027;SSI02786;SSI0278606;508306;405723
39;SSI;SSI027;SSI02786;SSI0278606;625552;1549319
40;SSI;SSI027;SSI02786;SSI0278606;69757;629507
41;SSI;SSI027;SSI02786;SSI0278606;175334;535304
42;SSI;SSI027;SSI02786;SSI0278606;521415;633855
1;SSI;SSI027;SSI02786;SSI0278608;5851042;7075173
2;SSI;SSI027;SSI02786;SSI0278608;3929680;8118976
3;SSI;SSI027;SSI02786;SSI0278608;28632496;10262287
4;SSI;SSI027;SSI02786;SSI0278608;7083412;5467883
5;SSI;SSI027;SSI02786;SSI0278608;12492830;10600508
6;SSI;SSI027;SSI02786;SSI0278608;11451435;9210315
7;SSI;SSI027;SSI02786;SSI0278608;7986133;8217418
8;SSI;SSI027;SSI02786;SSI0278608;11170466;9508384
9;SSI;SSI027;SSI02786;SSI0278608;13140383;9558358
10;SSI;SSI027;SSI02786;SSI0278608;8574095;9844848
11;SSI;SSI027;SSI02786;SSI0278608;12384743;10571827
12;SSI;SSI027;SSI02786;SSI0278608;22039506;12474249
13;SSI;SSI027;SSI02786;SSI0278608;3945382;1429080
14;SSI;SSI027;SSI02786;SSI0278608;960085;2421278
15;SSI;SSI027;SSI02786;SSI0278608;7402902;3527462
16;SSI;SSI027;SSI02786;SSI0278608;1428398;2174513
17;SSI;SSI027;SSI02786;SSI0278608;1171746;4125386
18;SSI;SSI027;SSI02786;SSI0278608;1645258;3051207
19;SSI;SSI027;SSI02786;SSI0278608;1661600;1949595
20;SSI;SSI027;SSI02786;SSI0278608;2307212;3427371
21;SSI;SSI027;SSI02786;SSI0278608;8241291;2993811
22;SSI;SSI027;SSI02786;SSI0278608;-54683;2275948
23;SSI;SSI027;SSI02786;SSI0278608;1815848;2426607
24;SSI;SSI027;SSI02786;SSI0278608;36120615;2922821
25;SSI;SSI027;SSI02786;SSI0278608;-754416;1882012
26;SSI;SSI027;SSI02786;SSI0278608;7094107;2015596
27;SSI;SSI027;SSI02786;SSI0278608;3435700;3278420
28;SSI;SSI027;SSI02786;SSI0278608;3417778;1650656
29;SSI;SSI027;SSI02786;SSI0278608;2460311;3045220
30;SSI;SSI027;SSI02786;SSI0278608;3864187;3717472
31;SSI;SSI027;SSI02786;SSI0278608;971790;2184945
32;SSI;SSI027;SSI02786;SSI0278608;1954984;3362866
33;SSI;SSI027;SSI02786;SSI0278608;11831766;3322037
34;SSI;SSI027;SSI02786;SSI0278608;4438412;2600861
35;SSI;SSI027;SSI02786;SSI0278608;1820337;3126175
36;SSI;SSI027;SSI02786;SSI0278608;4193431;1487688
37;SSI;SSI027;SSI02786;SSI0278608;1752364;2363457
38;SSI;SSI027;SSI02786;SSI0278608;2703331;2395526
39;SSI;SSI027;SSI02786;SSI0278608;7842620;4022916
40;SSI;SSI027;SSI02786;SSI0278608;7278730;2366963
41;SSI;SSI027;SSI02786;SSI0278608;976424;1696476
42;SSI;SSI027;SSI02786;SSI0278608;5107719;2068730
1;SSI;SSI027;SSI02786;SSI0278610;76689;56835
2;SSI;SSI027;SSI02786;SSI0278610;286663;136932
3;SSI;SSI027;SSI02786;SSI0278610;575098;245558
4;SSI;SSI027;SSI02786;SSI0278610;134914;142550
5;SSI;SSI027;SSI02786;SSI0278610;166674;90819
6;SSI;SSI027;SSI02786;SSI0278610;364276;477572
7;SSI;SSI027;SSI02786;SSI0278610;173797;220918
8;SSI;SSI027;SSI02786;SSI0278610;254764;152640
9;SSI;SSI027;SSI02786;SSI0278610;286799;168380
10;SSI;SSI027;SSI02786;SSI0278610;182318;79970
11;SSI;SSI027;SSI02786;SSI0278610;276929;359952
12;SSI;SSI027;SSI02786;SSI0278610;2396910;361162
13;SSI;SSI027;SSI02786;SSI0278610;77791;163647
14;SSI;SSI027;SSI02786;SSI0278610;106417;277492
15;SSI;SSI027;SSI02786;SSI0278610;2240298;415313
16;SSI;SSI027;SSI02786;SSI0278610;1446814;289565
17;SSI;SSI027;SSI02786;SSI0278610;104822;358331
18;SSI;SSI027;SSI02786;SSI0278610;274794;1001469
19;SSI;SSI027;SSI02786;SSI0278610;47290;635103
20;SSI;SSI027;SSI02786;SSI0278610;1157415;611388
21;SSI;SSI027;SSI02786;SSI0278610;1079878;732175
22;SSI;SSI027;SSI02786;SSI0278610;1465204;652409
23;SSI;SSI027;SSI02786;SSI0278610;1474214;650369
24;SSI;SSI027;SSI02786;SSI0278610;1128108;950469
25;SSI;SSI027;SSI02786;SSI0278610;297816;705330
26;SSI;SSI027;SSI02786;SSI0278610;194051;733842
27;SSI;SSI027;SSI02786;SSI0278610;583375;2069994
28;SSI;SSI027;SSI02786;SSI0278610;604280;447389
29;SSI;SSI027;SSI02786;SSI0278610;3096895;624674
30;SSI;SSI027;SSI02786;SSI0278610;-2035754;1466647
31;SSI;SSI027;SSI02786;SSI0278610;411199;531322
32;SSI;SSI027;SSI02786;SSI0278610;1088252;777853
33;SSI;SSI027;SSI02786;SSI0278610;930947;343226
34;SSI;SSI027;SSI02786;SSI0278610;544567;565420
35;SSI;SSI027;SSI02786;SSI0278610;215002;584069
36;SSI;SSI027;SSI02786;SSI0278610;788636;1218911
37;SSI;SSI027;SSI02786;SSI0278610;410549;531310
38;SSI;SSI027;SSI02786;SSI0278610;347549;574688
39;SSI;SSI027;SSI02786;SSI0278610;1718259;998065
40;SSI;SSI027;SSI02786;SSI0278610;559581;316850
41;SSI;SSI027;SSI02786;SSI0278610;251187;448832
42;SSI;SSI027;SSI02786;SSI0278610;1647417;881896
1;SSI;SSI027;SSI02786;SSI0278612;-2058135;23336
2;SSI;SSI027;SSI02786;SSI0278612;2073803;-17528
3;SSI;SSI027;SSI02786;SSI0278612;933019;124756
4;SSI;SSI027;SSI02786;SSI0278612;0;116978
5;SSI;SSI027;SSI02786;SSI0278612;0;51939
6;SSI;SSI027;SSI02786;SSI0278612;0;-53890
7;SSI;SSI027;SSI02786;SSI0278612;0;-24277
8;SSI;SSI027;SSI02786;SSI0278612;-39783;62715
9;SSI;SSI027;SSI02786;SSI0278612;60862;115401
10;SSI;SSI027;SSI02786;SSI0278612;17192;114867
11;SSI;SSI027;SSI02786;SSI0278612;1484;43464
12;SSI;SSI027;SSI02786;SSI0278612;72183;237168
13;SSI;SSI027;SSI02786;SSI0278612;11598874;8811408
14;SSI;SSI027;SSI02786;SSI0278612;14928591;10937610
15;SSI;SSI027;SSI02786;SSI0278612;24370819;9611066
16;SSI;SSI027;SSI02786;SSI0278612;7356039;10567103
17;SSI;SSI027;SSI02786;SSI0278612;13785009;12745939
18;SSI;SSI027;SSI02786;SSI0278612;12492459;14624541
19;SSI;SSI027;SSI02786;SSI0278612;22674369;11931224
20;SSI;SSI027;SSI02786;SSI0278612;10217231;16047422
21;SSI;SSI027;SSI02786;SSI0278612;11258369;18538305
22;SSI;SSI027;SSI02786;SSI0278612;7493224;15222326
23;SSI;SSI027;SSI02786;SSI0278612;20845942;18757808
24;SSI;SSI027;SSI02786;SSI0278612;78909897;19047885
25;SSI;SSI027;SSI02786;SSI0278612;3120909;11762499
26;SSI;SSI027;SSI02786;SSI0278612;14019971;10732261
27;SSI;SSI027;SSI02786;SSI0278612;13471542;11711218
28;SSI;SSI027;SSI02786;SSI0278612;9375467;11904476
29;SSI;SSI027;SSI02786;SSI0278612;15190510;12957771
30;SSI;SSI027;SSI02786;SSI0278612;16585962;18521304
31;SSI;SSI027;SSI02786;SSI0278612;24066169;13446689
32;SSI;SSI027;SSI02786;SSI0278612;29045055;15298148
33;SSI;SSI027;SSI02786;SSI0278612;14960323;21560399
34;SSI;SSI027;SSI02786;SSI0278612;12830966;16013710
35;SSI;SSI027;SSI02786;SSI0278612;15693460;19109467
36;SSI;SSI027;SSI02786;SSI0278612;25221383;25613274
37;SSI;SSI027;SSI02786;SSI0278612;8943423;15896781
38;SSI;SSI027;SSI02786;SSI0278612;18355173;15004502
39;SSI;SSI027;SSI02786;SSI0278612;15627619;16431334
40;SSI;SSI027;SSI02786;SSI0278612;11007475;13903091
41;SSI;SSI027;SSI02786;SSI0278612;5596426;11953370
42;SSI;SSI027;SSI02786;SSI0278612;26038240;17401831
1;SSI;SSI027;SSI02786;SSI0278614;53469;40860
2;SSI;SSI027;SSI02786;SSI0278614;172628;39960
3;SSI;SSI027;SSI02786;SSI0278614;-59932;41922
4;SSI;SSI027;SSI02786;SSI0278614;702631;20782
5;SSI;SSI027;SSI02786;SSI0278614;122152;27729
6;SSI;SSI027;SSI02786;SSI0278614;9306;24950
7;SSI;SSI027;SSI02786;SSI0278614;31420;24487
8;SSI;SSI027;SSI02786;SSI0278614;19531;25983
9;SSI;SSI027;SSI02786;SSI0278614;-4899;25425
10;SSI;SSI027;SSI02786;SSI0278614;83331;25425
11;SSI;SSI027;SSI02786;SSI0278614;129246;25425
12;SSI;SSI027;SSI02786;SSI0278614;-41982;23700
13;SSI;SSI027;SSI02786;SSI0278614;11382019;8329102
14;SSI;SSI027;SSI02786;SSI0278614;7027237;8675728
15;SSI;SSI027;SSI02786;SSI0278614;18254942;8600229
16;SSI;SSI027;SSI02786;SSI0278614;8476337;8307712
17;SSI;SSI027;SSI02786;SSI0278614;16008672;8278736
18;SSI;SSI027;SSI02786;SSI0278614;9718452;9041590
19;SSI;SSI027;SSI02786;SSI0278614;7990961;8751411
20;SSI;SSI027;SSI02786;SSI0278614;10540311;9328779
21;SSI;SSI027;SSI02786;SSI0278614;16922416;9425842
22;SSI;SSI027;SSI02786;SSI0278614;11421437;9309324
23;SSI;SSI027;SSI02786;SSI0278614;12275969;10094453
24;SSI;SSI027;SSI02786;SSI0278614;8499795;11167215
25;SSI;SSI027;SSI02786;SSI0278614;7392730;10078873
26;SSI;SSI027;SSI02786;SSI0278614;7075372;9590430
27;SSI;SSI027;SSI02786;SSI0278614;25006965;11074019
28;SSI;SSI027;SSI02786;SSI0278614;14453626;11096718
29;SSI;SSI027;SSI02786;SSI0278614;2365020;10517605
30;SSI;SSI027;SSI02786;SSI0278614;12002973;9995705
31;SSI;SSI027;SSI02786;SSI0278614;13656192;10868161
32;SSI;SSI027;SSI02786;SSI0278614;12110180;10963327
33;SSI;SSI027;SSI02786;SSI0278614;16884025;11263017
34;SSI;SSI027;SSI02786;SSI0278614;12389246;11626123
35;SSI;SSI027;SSI02786;SSI0278614;15210511;12670449
36;SSI;SSI027;SSI02786;SSI0278614;14147875;11699394
37;SSI;SSI027;SSI02786;SSI0278614;11112721;11817263
38;SSI;SSI027;SSI02786;SSI0278614;6281789;11645258
39;SSI;SSI027;SSI02786;SSI0278614;26477303;12700669
40;SSI;SSI027;SSI02786;SSI0278614;18404986;12821914
41;SSI;SSI027;SSI02786;SSI0278614;13272253;12537873
42;SSI;SSI027;SSI02786;SSI0278614;16220162;14075466
1;SSI;SSI027;SSI02786;SSI0278616;1590954;1945112
2;SSI;SSI027;SSI02786;SSI0278616;948283;1838669
3;SSI;SSI027;SSI02786;SSI0278616;3991533;1971903
4;SSI;SSI027;SSI02786;SSI0278616;998649;2049381
5;SSI;SSI027;SSI02786;SSI0278616;836781;2745951
6;SSI;SSI027;SSI02786;SSI0278616;1898302;3003931
7;SSI;SSI027;SSI02786;SSI0278616;1888724;3028868
8;SSI;SSI027;SSI02786;SSI0278616;1131703;3208259
9;SSI;SSI027;SSI02786;SSI0278616;15219721;3103322
10;SSI;SSI027;SSI02786;SSI0278616;3301045;2732636
11;SSI;SSI027;SSI02786;SSI0278616;285826;2633113
12;SSI;SSI027;SSI02786;SSI0278616;3376376;2776368
13;SSI;SSI027;SSI02786;SSI0278616;608206;2299974
14;SSI;SSI027;SSI02786;SSI0278616;818098;2166366
15;SSI;SSI027;SSI02786;SSI0278616;3453406;2294214
16;SSI;SSI027;SSI02786;SSI0278616;2186271;2181159
17;SSI;SSI027;SSI02786;SSI0278616;1252781;1969823
18;SSI;SSI027;SSI02786;SSI0278616;1827692;2177332
19;SSI;SSI027;SSI02786;SSI0278616;689769;1804732
20;SSI;SSI027;SSI02786;SSI0278616;2145757;1868081
21;SSI;SSI027;SSI02786;SSI0278616;8782210;2362288
22;SSI;SSI027;SSI02786;SSI0278616;3316145;2206422
23;SSI;SSI027;SSI02786;SSI0278616;-3708423;1891520
24;SSI;SSI027;SSI02786;SSI0278616;2203131;1508208
25;SSI;SSI027;SSI02786;SSI0278616;361837;2056667
26;SSI;SSI027;SSI02786;SSI0278616;1869012;2015172
27;SSI;SSI027;SSI02786;SSI0278616;1382666;1820813
28;SSI;SSI027;SSI02786;SSI0278616;1665776;2127275
29;SSI;SSI027;SSI02786;SSI0278616;53567;1635663
30;SSI;SSI027;SSI02786;SSI0278616;3713477;1996197
31;SSI;SSI027;SSI02786;SSI0278616;438601;1755009
32;SSI;SSI027;SSI02786;SSI0278616;1028859;1925647
33;SSI;SSI027;SSI02786;SSI0278616;4143557;1882224
34;SSI;SSI027;SSI02786;SSI0278616;2989676;1843740
35;SSI;SSI027;SSI02786;SSI0278616;1612858;1934964
36;SSI;SSI027;SSI02786;SSI0278616;2942427;1981785
37;SSI;SSI027;SSI02786;SSI0278616;976766;1895001
38;SSI;SSI027;SSI02786;SSI0278616;910054;1860769
39;SSI;SSI027;SSI02786;SSI0278616;933563;1959213
40;SSI;SSI027;SSI02786;SSI0278616;1131020;1936045
41;SSI;SSI027;SSI02786;SSI0278616;606170;1760535
42;SSI;SSI027;SSI02786;SSI0278616;1843237;2106573
1;SSI;SSI027;SSI02786;SSI0278618;36550;1559114
2;SSI;SSI027;SSI02786;SSI0278618;113289;1482239
3;SSI;SSI027;SSI02786;SSI0278618;1424128;1504804
4;SSI;SSI027;SSI02786;SSI0278618;1203456;1405378
5;SSI;SSI027;SSI02786;SSI0278618;1006864;2760646
6;SSI;SSI027;SSI02786;SSI0278618;1801392;3142049
7;SSI;SSI027;SSI02786;SSI0278618;752594;3080015
8;SSI;SSI027;SSI02786;SSI0278618;2603203;3230555
9;SSI;SSI027;SSI02786;SSI0278618;2844167;2618170
10;SSI;SSI027;SSI02786;SSI0278618;442653;2724597
11;SSI;SSI027;SSI02786;SSI0278618;8156645;3619186
12;SSI;SSI027;SSI02786;SSI0278618;148858;3365045
13;SSI;SSI027;SSI02786;SSI0278618;-148749;3208472
14;SSI;SSI027;SSI02786;SSI0278618;-195369;3194700
15;SSI;SSI027;SSI02786;SSI0278618;4122743;3264984
16;SSI;SSI027;SSI02786;SSI0278618;175518;2555347
17;SSI;SSI027;SSI02786;SSI0278618;2070341;2761307
18;SSI;SSI027;SSI02786;SSI0278618;412571;2950717
19;SSI;SSI027;SSI02786;SSI0278618;810889;2846287
20;SSI;SSI027;SSI02786;SSI0278618;7357338;2813866
21;SSI;SSI027;SSI02786;SSI0278618;7890219;3484719
22;SSI;SSI027;SSI02786;SSI0278618;4769750;3310340
